UserGestureID,UserID,GestureID,GestureData,CreationDate,UpdationDate
30,9623917503,1,"545 190 605,592 420 1439,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0,19 29 0","2023-02-26 14:41:33","2023-02-26 14:41:33"
31,9623917503,2,"670 138 1863,438 289 980,695 382 1787,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0,35 30 0","2023-02-26 14:42:07","2023-02-26 14:42:07"
32,9623917503,2,"671 138 1928,555 439 1458,731 345 2051,432 242 891,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0,2 9 0","2023-02-26 14:42:18","2023-02-26 14:42:18"
33,9623917503,2,"441 160 1061,463 414 1696,710 406 2363,693 130 2565,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0,32 7 0","2023-02-26 14:42:32","2023-02-26 14:42:32"
34,9623917503,2,"428 267 1215,680 408 2016,629 124 1904,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0,-8 3 0","2023-02-26 14:42:45","2023-02-26 14:42:45"
35,9623917503,2,"418 271 1098,674 436 2015,696 129 2184,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0,31 -5 0","2023-02-26 14:42:58","2023-02-26 14:42:58"
36,9623917503,2,"420 250 1018,653 438 1903,675 127 2280,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0,27 -2 0","2023-02-26 14:43:11","2023-02-26 14:43:11"
37,9623917503,2,"414 270 1046,686 419 1804,672 136 2004,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0,-46 20 0","2023-02-26 14:43:22","2023-02-26 14:43:22"
38,9623917503,2,"415 315 983,691 402 1801,665 138 2003,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0,-26 16 0","2023-02-26 14:43:33","2023-02-26 14:43:33"
39,9623917503,2,"404 270 930,701 420 1738,696 127 1974,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0,-3 16 0","2023-02-26 14:43:46","2023-02-26 14:43:46"
40,9623917503,2,"557 153 2011,624 403 1968,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0,-26 12 0","2023-02-26 14:44:01","2023-02-26 14:44:01"
41,9623917503,2,"411 268 1253,697 427 2194,648 116 2311,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0,-68 -9 0","2023-02-26 14:44:13","2023-02-26 14:44:13"
42,9623917503,2,"613 114 1761,663 442 1586,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0,79 -9 0","2023-02-26 14:44:28","2023-02-26 14:44:28"
43,9623917503,2,"444 282 967,711 233 2031,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0,32 2 0","2023-02-26 14:44:42","2023-02-26 14:44:42"
44,9623917503,2,"543 373 1579,620 148 2187,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0,-18 12 0","2023-02-26 14:44:56","2023-02-26 14:44:56"
45,9623917503,2,"512 185 1603,695 351 2375,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0,53 0 0","2023-02-26 14:45:11","2023-02-26 14:45:11"
46,9623917503,2,"551 139 2090,631 430 2337,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0,29 -7 0","2023-02-26 14:45:27","2023-02-26 14:45:27"
47,9623917503,2,"580 227 1224,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0,-25 64 0","2023-02-26 14:45:41","2023-02-26 14:45:41"
48,9623917503,2,"480 177 1593,710 314 2202,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0,-89 29 0","2023-02-26 14:45:57","2023-02-26 14:45:57"
49,9623917503,2,"547 147 2314,640 387 2814,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0,-39 12 0","2023-02-26 14:46:14","2023-02-26 14:46:14"
50,9623917503,2,"585 151 2057,580 415 1940,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0,-24 10 0","2023-02-26 14:46:31","2023-02-26 14:46:31"
51,9623917503,2,"470 305 1306,678 243 3028,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0,-26 27 0","2023-02-26 14:46:47","2023-02-26 14:46:47"
52,9623917503,2,"595 416 1525,624 120 1799,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0,12 -14 0","2023-02-26 14:47:00","2023-02-26 14:47:00"
53,9623917503,2,"576 215 1314,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0,-86 7 0","2023-02-26 14:47:14","2023-02-26 14:47:14"
54,9623917503,2,"701 239 2394,467 230 1253,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0,-34 26 0","2023-02-26 14:47:26","2023-02-26 14:47:26"
55,9623917503,2,"577 240 1876,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0,-74 50 0","2023-02-26 14:47:43","2023-02-26 14:47:43"
56,9623917503,2,"438 327 1633,673 200 2525,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0,-51 24 0","2023-02-26 14:47:56","2023-02-26 14:47:56"
57,9623917503,2,"569 226 1611,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0,-86 19 0","2023-02-26 14:48:14","2023-02-26 14:48:14"
58,9623917503,2,"582 390 2018,579 149 2049,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0,-7 33 0","2023-02-26 14:48:28","2023-02-26 14:48:28"
